City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
283,talitsa,56.8804,60.0213,-5.75,86,97,2.13,RU,1730833862
284,borkum,53.5809,6.6915,10.21,70,13,3.48,DE,1730833884
285,shimoda,34.6667,138.95,15.99,85,90,4.46,JP,1730833906
286,pemba,-12.974,40.5178,26.39,85,1,6.08,MZ,1730833928
287,itarantim,-15.6597,-40.0656,26.69,59,100,5.28,BR,1730833951
288,tadine,-21.55,167.8833,21.3,74,0,3.13,NC,1730833973
289,calca,-13.3333,-71.95,24.64,58,96,3.22,PE,1730833995
290,richards bay,-28.783,32.0377,18.78,90,100,8.58,ZA,1730834017
291,remire-montjoly,4.9167,-52.2667,32.02,62,4,4.63,GF,1730834039
292,khandyga,62.6667,135.6,-24.71,99,100,1.07,RU,1730834062
293,la passe,45.5549,-0.8967,15.92,86,97,1.0,FR,1730834084
294,namdrik,5.5994,168.1028,29.03,75,57,5.52,MH,1730834106
295,sol'-iletsk,51.1631,54.9918,0.25,99,100,1.17,RU,1730834128
296,sur,22.5667,59.5289,26.95,67,0,0.98,OM,1730834151
297,mata-utu,-13.2816,-176.1745,27.86,72,100,4.22,WF,1730834173
298,hilo,19.7297,-155.09,25.85,87,40,1.79,US,1730834166
299,sakaiminato,35.55,133.2333,14.99,88,75,6.69,JP,1730834217
300,sierra grande,-41.606,-65.3557,26.01,14,36,11.96,AR,1730834239
301,mazatlan,23.2167,-106.4167,31.98,64,20,2.24,MX,1730834262
302,xianshuigu,38.985,117.3828,4.0,81,0,1.0,CN,1730834284
303,akureyri,65.6835,-18.0878,10.96,62,40,3.6,IS,1730834027
304,uturoa,-16.7333,-151.4333,26.74,85,88,5.12,PF,1730834350
305,orbe,46.725,6.5307,10.95,79,100,1.06,CH,1730834373
306,zhigalovo,54.8097,105.1578,-0.97,98,100,1.41,RU,1730834395
307,eastham,41.8301,-69.9739,19.98,77,0,4.12,US,1730834417
308,tara,56.8944,74.371,-3.27,82,99,2.28,RU,1730834319
309,evergreen,39.6333,-105.3172,8.96,44,54,1.34,US,1730834400
310,cannonvale,-20.2833,148.7,22.66,78,16,2.59,AU,1730834484
311,el kala,36.8956,8.4433,20.41,74,1,1.3,DZ,1730834506
312,flying fish cove,-10.4217,105.6791,25.82,94,100,5.66,CX,1730834528
313,whitehorse,60.7161,-135.0538,-1.57,79,100,8.75,CA,1730834550
314,tazacorte,28.629,-17.9293,21.54,95,20,2.57,ES,1730834573
315,ndioum,16.5129,-14.6471,35.79,13,0,3.85,SN,1730834595
316,callao,-12.0667,-77.15,21.16,73,75,4.12,PE,1730834617
317,kuqa,41.7278,82.9364,11.84,40,100,1.96,CN,1730834639
318,prince rupert,54.3161,-130.3201,7.83,70,100,11.83,CA,1730834661
319,juruti,-2.1522,-56.0922,36.9,34,100,1.31,BR,1730834684
320,newman,37.3138,-121.0208,20.02,42,93,6.71,US,1730834706
321,tangalle,6.024,80.7911,25.48,84,100,2.3,LK,1730834728
322,kuytun,54.3419,101.5036,-1.7,90,100,2.13,RU,1730834750
323,pariaman,-0.619,100.12,24.03,95,100,2.35,ID,1730834772
324,swan hill,-35.3378,143.5544,19.76,31,27,4.78,AU,1730834795
325,mar del plata,-38.0023,-57.5575,23.07,31,0,5.14,AR,1730834817
326,ennis,52.8436,-8.9864,13.96,88,75,4.12,IE,1730834839
327,dryden,49.7833,-92.7503,0.16,100,100,0.0,CA,1730834861
328,tazovsky,67.4667,78.7,-3.87,94,100,7.97,RU,1730834884
329,al jadid,27.05,14.4,20.17,40,0,4.13,LY,1730834906
330,crucecita,-28.95,-58.9833,24.22,70,100,5.46,AR,1730834928
331,pangai,-19.8,-174.35,24.06,64,75,5.66,TO,1730834950
332,machagai,-26.9261,-60.0496,25.56,64,100,4.78,AR,1730834972
333,cabedelo,-6.9811,-34.8339,29.37,66,100,7.6,BR,1730834995
334,deir ez-zor,35.3359,40.1408,17.74,44,0,1.92,SY,1730835017
335,souillac,-20.5167,57.5167,23.21,78,40,0.0,MU,1730835039
336,beau vallon,-20.4189,57.6953,23.13,78,40,0.0,MU,1730835061
337,san antonio de pale,-1.4014,5.6325,25.81,81,83,3.49,GQ,1730835083
338,sinabang,2.4803,96.3801,25.19,84,95,2.32,ID,1730835106
339,port douglas,-16.4833,145.4667,22.28,84,27,2.68,AU,1730834837
340,kitakata,37.65,139.8667,7.81,94,100,1.31,JP,1730835150
341,pervomayskoye,43.919,46.7102,2.79,55,69,7.45,RU,1730835172
342,hadibu,12.65,54.0333,26.63,79,10,2.78,YE,1730835195
343,novyy karanlug,39.7955,47.1099,6.87,58,91,2.5,AZ,1730835217
344,sant lluis,39.8526,4.2594,18.22,88,20,0.51,ES,1730835239
345,fameck,49.3033,6.1086,8.99,99,11,0.54,FR,1730835261
346,bismarck,46.8083,-100.7837,7.15,73,100,4.12,US,1730835283
347,patharia,23.9,79.2,19.42,64,0,1.48,IN,1730835306
348,qamdo,31.1667,97.2333,-0.49,71,98,1.25,CN,1730835328
349,lorengau,-2.0226,147.2712,26.15,81,14,0.82,PG,1730835350
350,north las vegas,36.1989,-115.1175,19.25,24,0,1.54,US,1730835372
351,inarajan village,13.2736,144.7484,26.54,92,63,5.1,GU,1730835394
352,lazaro cardenas,17.9583,-102.2,29.12,69,2,3.53,MX,1730835417
353,new norfolk,-42.7826,147.0587,11.51,77,100,1.52,AU,1730835439
354,dali,25.7,100.1833,10.67,92,78,0.61,CN,1730835461
355,sandnessjoen,66.0217,12.6316,8.06,100,75,4.12,NO,1730835483
356,thurso,58.5927,-3.5259,8.14,82,36,2.48,GB,1730835506
357,bodo,67.28,14.405,8.02,81,100,9.26,NO,1730835528
358,skoghall,59.3232,13.4655,6.31,93,100,2.06,SE,1730835550
359,taungdwingyi,20.0167,95.55,22.74,90,7,1.46,MM,1730835572
360,den burg,53.0542,4.7972,8.98,87,100,1.03,NL,1730835594
361,las tablas,7.7667,-80.2833,28.43,99,82,2.98,PA,1730835617
362,el jadid,33.2549,-8.506,20.05,81,0,7.1,MA,1730835639
363,alesund,62.4723,6.1549,8.52,92,20,3.6,NO,1730835661
364,arawa,-6.2132,155.5367,25.69,89,88,1.1,PG,1730835683
365,hovd,48.0056,91.6419,1.15,60,100,1.13,MN,1730835705
366,balnearia,-31.0088,-62.6673,30.91,19,5,3.48,AR,1730835728
367,tongliao,43.6125,122.2653,-4.03,58,0,2.69,CN,1730835750
368,emerald,-23.5333,148.1667,20.19,72,3,4.46,AU,1730835772
369,chonchi,-42.6128,-73.8092,13.4,88,99,5.57,CL,1730835794
370,hami,42.8,93.45,8.99,37,5,0.65,CN,1730835817
371,san clemente del tuyu,-36.3569,-56.7235,19.51,44,0,3.87,AR,1730835839
372,port shepstone,-30.7414,30.455,16.43,81,44,13.21,ZA,1730835861
373,manturovo,58.3353,44.7619,-4.7,97,57,2.36,RU,1730835883
374,trenton,40.217,-74.7429,24.79,59,0,6.69,US,1730835905
375,bodden town,19.2833,-81.25,28.32,87,100,3.58,KY,1730835928
376,nantucket,41.2835,-70.0995,18.06,77,0,7.73,US,1730835950
377,bechar,31.6167,-2.2167,20.18,37,33,2.06,DZ,1730835972
378,alofi,-19.0595,-169.9187,23.94,88,75,5.66,NU,1730835994
379,bereket,39.2446,55.5154,10.38,53,97,5.77,TM,1730836017
380,el bauga,18.262,33.9081,25.84,24,2,6.9,SD,1730836039
381,najran,17.4924,44.1277,20.84,44,0,2.62,SA,1730836061
382,axim,4.8699,-2.2405,26.01,84,6,2.89,GH,1730836083
383,jaen,38.0,-3.5,15.29,63,0,1.24,ES,1730836106
384,lebu,-37.6167,-73.65,13.41,74,100,3.33,CL,1730836128
385,east london,-33.0153,27.9116,14.52,67,20,2.06,ZA,1730836150
386,neelankarai,12.9455,80.2575,27.84,83,40,2.06,IN,1730836172
387,west end,26.6833,-78.9667,26.5,87,36,11.46,BS,1730836194
388,san juan de miraflores,-12.1629,-76.9635,20.29,78,67,3.8,PE,1730836217
389,severo-yeniseyskiy,60.3725,93.0408,-5.93,91,94,4.57,RU,1730836239
390,bardai,11.65,7.2333,21.2,26,0,3.48,NG,1730836261
391,arraial do cabo,-22.9661,-42.0278,26.92,65,40,7.2,BR,1730836283
392,burabay,53.0838,70.3138,-3.56,79,100,2.79,KZ,1730836305
393,revda,56.801,59.9303,-5.14,91,100,2.85,RU,1730836328
394,arteche,12.2645,125.4048,23.71,92,81,1.12,PH,1730836350
395,necochea,-38.5473,-58.7368,22.79,43,0,2.46,AR,1730836372
396,shatrovo,56.5167,64.6333,-3.03,79,100,2.77,RU,1730836394
397,mildura,-34.2,142.15,21.15,39,55,7.78,AU,1730836417
398,camocim,-2.9022,-40.8411,28.77,63,99,9.43,BR,1730836439
399,oudtshoorn,-33.5907,22.2014,12.52,82,86,1.84,ZA,1730836461
400,ormond-by-the-sea,29.3491,-81.0665,28.05,79,40,7.2,US,1730836506
401,kavieng,-2.5744,150.7967,27.92,78,73,3.46,PG,1730836528
402,kerrville,30.0474,-99.1403,22.52,36,0,4.63,US,1730836257
403,muli,2.9167,73.5667,28.05,73,100,3.82,MV,1730836572
404,rodino,52.5,80.25,-0.89,67,15,3.12,RU,1730836595
405,papao,-17.75,-149.55,28.82,78,82,3.88,PF,1730836617
406,enkhuizen,52.7,5.2833,7.77,94,54,1.82,NL,1730836639
407,queenstown,-31.8976,26.8753,7.0,92,100,1.95,ZA,1730836661
408,kununurra,-15.7667,128.7333,26.99,89,42,3.09,AU,1730836683
409,broken hill,-31.95,141.4333,27.48,23,97,10.23,AU,1730836706
410,coahuayana de hidalgo,18.7,-103.6583,31.28,58,3,3.1,MX,1730836728
411,hobyo,5.3505,48.5268,26.54,79,83,5.88,SO,1730836750
412,sorong,-0.8833,131.25,27.41,83,100,4.94,ID,1730836772
413,manokwari,-0.8667,134.0833,25.84,79,93,1.2,ID,1730836794
414,fisterra,42.9049,-9.2629,17.69,86,100,1.55,ES,1730836817
415,la'ie,21.6477,-157.9253,26.66,90,32,4.02,US,1730836839
416,gizo,-8.103,156.8419,28.17,81,100,4.75,SB,1730836861
417,juneau,58.3019,-134.4197,4.0,93,100,10.29,US,1730836883
418,gebeit,21.0667,36.3167,20.8,63,0,4.5,SD,1730836906
419,singaraja,-8.112,115.0882,26.03,79,74,1.52,ID,1730836950
420,borogontsy,62.6683,131.1683,-28.23,100,77,1.11,RU,1730836973
421,aripuana,-9.1667,-60.6333,26.42,75,100,1.78,BR,1730836995
422,el charco,2.4769,-78.1105,28.01,72,92,3.63,CO,1730837017
423,port-gentil,-0.7193,8.7815,24.98,88,75,1.03,GA,1730837039
424,sibolga,1.7427,98.7792,25.26,82,100,1.0,ID,1730837061
425,nemuro,43.3236,145.575,6.68,57,100,0.99,JP,1730837084
426,nagqu,31.5,92.0,-4.1,32,100,0.32,CN,1730837106
427,tomatlan,19.9333,-105.25,31.07,57,8,3.72,MX,1730837128
428,imbert,19.7537,-70.8291,30.05,64,100,2.5,DO,1730837150
429,ji'an,27.1172,114.9793,14.9,78,0,2.97,CN,1730837173
430,hammerfest,70.6634,23.6821,5.25,75,75,7.72,NO,1730837195
431,maumere,-8.6199,122.2111,26.52,71,100,1.34,ID,1730837217
432,flekkefjord,58.2971,6.6607,4.51,95,80,0.45,NO,1730837239
433,gorontalo,0.5412,123.0595,23.54,84,96,0.7,ID,1730837261
434,tyukhtet,56.5389,89.3011,-1.85,83,96,2.39,RU,1730837284
435,el nido,11.1858,119.3956,25.08,92,61,1.94,PH,1730837306
436,zaozersk,69.4005,32.4476,3.81,89,97,11.8,RU,1730837328
437,lakatoro,-16.0999,167.4164,25.18,80,100,4.6,VU,1730837350
438,santo antonio,-6.3106,-35.4789,27.63,51,70,7.45,BR,1730837372
439,vorotynets,56.0603,45.8633,-3.35,93,100,2.64,RU,1730837395
440,saint-pierre,-21.3393,55.4781,22.82,73,0,2.06,RE,1730837417
441,huilong,31.8111,121.655,12.03,70,0,3.73,CN,1730837439
442,geraldton,-28.7667,114.6,18.23,72,100,5.14,AU,1730837198
443,colares,38.7992,-9.4469,18.77,84,99,1.97,PT,1730837506
444,carnarvon,-24.8667,113.6333,19.61,72,1,8.79,AU,1730837528
445,fortuna,40.5982,-124.1573,14.08,75,0,6.69,US,1730837550
446,san carlos,9.6612,-68.5827,32.72,52,19,0.83,VE,1730837572
447,wellington,-41.2866,174.7756,13.81,93,100,2.57,NZ,1730837595
448,pangkalpinang,-2.1333,106.1333,25.33,87,100,1.13,ID,1730837617
449,dakhla,23.6848,-15.958,21.01,88,2,5.66,EH,1730837639
450,mugia,43.1041,-9.2179,18.28,84,100,1.37,ES,1730837661
451,frankfort,-27.2667,28.4833,12.89,28,0,2.6,ZA,1730837683
452,karratha,-20.7377,116.8463,30.23,22,4,3.7,AU,1730837706
453,lompoc,34.6391,-120.4579,21.96,64,0,5.14,US,1730837728
454,as sulayyil,20.4607,45.5779,25.54,32,0,4.27,SA,1730837750
455,coquimbo,-29.9533,-71.3436,19.85,57,0,6.69,CL,1730837772
456,vrede,-27.4257,29.1659,12.03,28,0,2.3,ZA,1730837795
457,andorra,42.5,1.5,11.78,89,99,1.71,AD,1730837700
458,al jumum,21.6169,39.6981,26.64,57,3,3.16,SA,1730837839
459,shahrud,36.4182,54.9763,11.84,66,49,5.71,IR,1730837861
460,rabo de peixe,37.8,-25.5833,20.73,99,75,10.29,PT,1730837884
461,arenapolis,-14.4503,-56.8461,26.5,85,100,1.65,BR,1730837906
462,ladario,-19.0047,-57.6017,34.05,55,40,2.57,BR,1730837928
463,itoman,26.1247,127.6694,23.01,64,20,11.32,JP,1730837950
464,naze,28.3667,129.4833,20.51,67,99,7.23,JP,1730837972
465,karbala,32.616,44.0249,21.88,50,0,3.23,IQ,1730837995
466,petrolina,-9.3986,-40.5008,34.03,31,40,4.12,BR,1730838039
467,luorong,24.4058,109.6086,18.78,52,42,4.96,CN,1730838062
468,mouila,-1.8685,11.0559,22.98,97,100,0.29,GA,1730838084
469,kaa-khem,51.6833,94.7333,1.4,64,100,0.9,RU,1730838106
470,tanjung selor,2.8372,117.3642,22.7,98,100,1.03,ID,1730838128
471,yoloten,37.2989,62.3597,20.21,48,100,7.68,TM,1730838173
472,opuwo,-18.0607,13.84,23.57,27,30,3.92,NA,1730838195
473,sawakin,19.1059,37.3321,27.96,65,100,4.53,SD,1730838217
474,mitsamiouli,-11.3847,43.2844,27.0,80,0,4.84,KM,1730838239
475,myjava,48.7588,17.5687,2.99,71,100,2.97,SK,1730838262
476,san patricio,28.017,-97.5169,26.97,62,100,4.66,US,1730838284
477,ninghai,29.2892,121.4247,11.67,84,0,3.09,CN,1730838306
478,jiuquan,39.7432,98.5174,6.7,29,52,0.67,CN,1730838328
479,leua,48.2156,18.6071,4.97,74,73,1.67,SK,1730838351
480,promyshlennaya,54.9159,85.6385,-0.81,67,95,0.95,RU,1730838373
481,pinotepa nacional,16.3167,-98.0167,30.54,62,33,3.96,MX,1730838395
482,palmer,42.1584,-72.3287,23.08,51,38,0.89,US,1730838335
483,urengoy,65.9667,78.3667,-4.91,91,100,9.48,RU,1730838439
484,sault ste. marie,46.5168,-84.3333,12.16,100,100,3.09,CA,1730838462
485,veshenskaya,49.6303,41.7334,-2.12,86,82,6.11,RU,1730838484
486,yantzaza,-3.8278,-78.7594,28.06,73,77,1.7,EC,1730838506
487,kolondieba,11.0882,-6.8926,24.61,33,3,1.45,ML,1730838528
488,antalaha,-14.9003,50.2788,22.97,91,72,2.33,MG,1730838551
489,shahdad kot,27.8477,67.9055,27.51,32,0,1.04,PK,1730838573
490,garstang,53.9008,-2.7742,10.92,96,100,1.97,GB,1730838595
491,fada,7.25,4.0667,22.19,72,0,0.47,NG,1730838617
492,puerto cabello,10.4731,-68.0125,27.48,79,48,1.91,VE,1730838662
493,loa janan,-0.583,117.095,22.67,100,100,0.81,ID,1730838684
494,port augusta,-32.5,137.7667,23.25,49,49,4.3,AU,1730838706
495,strathmore,51.0501,-113.3852,0.07,100,100,7.72,CA,1730838600
496,ma'rib,15.4591,45.3253,25.02,34,34,2.22,YE,1730838751
497,freetown,8.484,-13.2299,26.84,83,75,3.09,SL,1730838773
498,fish town,5.1964,-7.8756,23.73,87,48,1.06,LR,1730838795
499,baud,20.8333,84.3167,20.09,77,0,0.94,IN,1730838817
500,kolosovka,56.4678,73.611,-2.63,76,99,2.6,RU,1730838839
501,puerto aysen,-45.4,-72.7,5.3,100,100,3.03,CL,1730838862
502,alzamay,55.5562,98.6644,-3.15,93,58,1.07,RU,1730838884
503,turkmenbasy,40.0222,52.9552,10.43,53,75,7.2,TM,1730838906
504,phang nga,8.4509,98.5298,22.99,97,94,0.77,TH,1730838928
505,monticello,45.3055,-93.7941,7.19,93,0,3.6,US,1730838951
506,yelizovo,53.1873,158.3805,-4.92,63,75,3.0,RU,1730838973
507,aykhal,66.0,111.5,-8.53,96,100,3.13,RU,1730838995
508,empalme,27.9667,-110.8167,27.03,36,0,4.63,MX,1730839017
509,arendal,58.4615,8.7725,4.96,92,64,1.27,NO,1730839039
510,quang ngai,15.1167,108.8,23.68,95,100,3.51,VN,1730839084
511,bandarbeyla,9.4942,50.8122,26.19,78,39,3.76,SO,1730839106
512,yerofey pavlovich,53.9667,121.9667,-16.74,99,75,1.04,RU,1730839128
513,luau,-10.7073,22.2247,18.78,90,82,1.18,AO,1730839151
514,beira,-19.8436,34.8389,27.05,78,40,4.43,MZ,1730839173
515,ylitornio,66.3089,23.6773,-0.23,97,97,1.61,FI,1730839195
516,puerto baquerizo moreno,-0.9,-89.6,24.55,57,75,6.17,EC,1730839217
517,kempsey,-31.0833,152.8333,20.53,92,97,0.42,AU,1730839240
518,ha'il,27.5219,41.6907,16.01,94,40,4.12,SA,1730839262
519,moyynkum,44.2914,72.9469,13.68,81,89,4.21,KZ,1730839284
520,bairnsdale,-37.8333,147.6167,19.42,39,47,2.27,AU,1730839306
521,pisco,-13.7,-76.2167,22.03,68,0,4.12,PE,1730839328
522,lae,-6.7221,146.9847,24.25,80,100,2.61,PG,1730839351
523,kuala tungkal,-0.8167,103.4667,23.23,97,98,3.02,ID,1730839373
524,sarmiento,-45.5882,-69.07,17.06,33,3,16.73,AR,1730839395
525,timimoun,29.2639,0.231,23.21,20,0,1.54,DZ,1730839417
526,karatuzskoye,53.6072,92.8667,-0.06,95,100,2.2,RU,1730839439
527,tindouf,27.6711,-8.1474,27.25,17,40,2.57,DZ,1730839462
528,uliastay,47.7417,96.8444,-1.06,53,79,3.05,MN,1730839484
529,mogocha,53.7333,119.7667,-18.48,99,23,0.93,RU,1730839506
530,kodinsk,58.6881,99.1844,-5.47,97,47,1.61,RU,1730839528
531,aginskoye,51.1,114.53,-9.3,75,43,0.58,RU,1730839551
532,christchurch,-43.5333,172.6333,18.01,77,75,5.66,NZ,1730839359
533,jacksonville,30.3322,-81.6556,28.45,71,75,6.69,US,1730839385
534,hakha,22.65,93.6167,12.91,94,98,1.08,MM,1730839617
535,kozani,40.3011,21.7864,6.38,81,24,1.03,GR,1730839639
536,pacific grove,36.6177,-121.9166,22.43,71,0,2.06,US,1730839662
537,hwange,-18.3693,26.5019,28.26,37,93,1.35,ZW,1730839684
538,mazagao,-0.115,-51.2894,30.13,42,88,2.3,BR,1730839706
539,fort bragg,35.139,-79.006,27.12,56,100,4.63,US,1730839728
540,masterton,-40.9597,175.6575,13.79,97,100,0.34,NZ,1730839751
541,west bay,19.3667,-81.4167,28.04,89,20,3.09,KY,1730839773
542,al kharj,24.155,47.3346,24.32,31,0,4.01,SA,1730839795
543,puerto deseado,-47.7503,-65.8938,20.75,23,74,15.17,AR,1730839817
544,touros,-5.1989,-35.4608,25.53,77,100,6.83,BR,1730839840
545,baddomalhi,31.9928,74.6683,20.55,42,0,2.1,PK,1730839862
546,imishli,39.8709,48.06,9.49,71,100,4.58,AZ,1730839884
547,prince george,53.9166,-122.753,3.69,70,75,2.57,CA,1730839894
548,merizo village,13.2658,144.6691,26.66,92,73,5.04,GU,1730839928
549,belmonte,-15.8631,-38.8828,23.63,88,100,2.66,BR,1730839951
550,bilmak,47.3624,36.6511,-0.54,57,5,4.02,UA,1730839973
551,la rinconada,37.4873,-5.9826,20.03,85,6,1.12,ES,1730839995
552,kuta,-8.7233,115.1723,26.97,94,20,3.6,ID,1730840017
553,prado,-17.3411,-39.2208,23.4,88,94,3.23,BR,1730840040
554,dili,-8.5586,125.5736,27.47,67,100,1.6,TL,1730840062
555,dwarka,22.2394,68.9678,28.05,68,0,3.91,IN,1730840084
556,valparaiso,-33.0393,-71.6273,26.8,35,0,9.77,CL,1730840151
557,fuquay-varina,35.5843,-78.8,25.5,63,3,0.89,US,1730840173
558,susuman,62.7833,148.1667,-31.02,100,100,0.57,RU,1730840218
559,viedma,-40.8135,-62.9967,28.58,11,14,11.57,AR,1730840240
560,mejit,10.2753,170.8646,28.49,80,99,9.47,MH,1730840262
561,baikonur,45.6167,63.3167,9.69,78,77,13.36,KZ,1730840284
562,jatai,-17.8814,-51.7144,20.33,92,100,4.33,BR,1730840306
563,putnok,48.3,20.4333,6.51,55,39,0.22,HU,1730840329
564,tolanaro,-25.0319,46.9987,23.53,84,21,7.72,MG,1730840351
565,yoichi,43.2039,140.7703,4.24,69,88,2.27,JP,1730840373
566,vorkuta,67.5,64.0,-3.06,94,100,7.16,RU,1730840395
567,guthrie,35.8789,-97.4253,15.87,65,1,4.83,US,1730840418
568,terrace,54.5163,-128.6035,4.95,100,100,1.03,CA,1730840440
569,paranhos,-23.8928,-55.4311,29.09,61,23,2.52,BR,1730840462
570,scottburgh,-30.2867,30.7532,15.58,78,85,10.7,ZA,1730840484
571,jalqani,12.4486,34.2186,27.47,41,1,2.88,SD,1730840506
